data,xs
1.934762017846885e-35,-1.1423333333333332
2.8576557343728553e-34,-1.1269999999999998
4.377795009676228e-33,-1.1116666666666666
6.549053546557054e-32,-1.0963333333333332
9.559022238728464e-31,-1.081
1.3604568235484183e-29,-1.0656666666666665
1.8867017390680077e-28,-1.0503333333333331
2.5477954151210778e-27,-1.035
3.347710232663667e-26,-1.0196666666666665
4.276757156400525e-25,-1.0043333333333333
5.3077064558872725e-24,-0.9889999999999999
6.393607935813221e-23,-0.9736666666666666
7.468447862554363e-22,-0.9583333333333333
8.451495199411181e-21,-0.9429999999999998
9.255545235382225e-20,-0.9276666666666665
9.798336608932584e-19,-0.9123333333333332
1.0015403864094719e-17,-0.8969999999999999
9.871840127807187e-17,-0.8816666666666666
9.370205459245348e-16,-0.8663333333333332
8.552336356579311e-15,-0.8509999999999999
7.494072455085974e-14,-0.8356666666666666
6.293623136631148e-13,-0.8203333333333332
5.055983716423144e-12,-0.8049999999999999
3.87720072088457e-11,-0.7896666666666666
2.8321559015841055e-10,-0.7743333333333332
1.9662465193370773e-9,-0.7589999999999999
1.2940632193615011e-8,-0.7436666666666666
8.050327588951368e-8,-0.7283333333333333
4.7187750277325834e-7,-0.713
2.5970023118107e-6,-0.6976666666666665
1.3367232990911465e-5,-0.6823333333333332
6.406765361206495e-5,-0.6669999999999999
0.0002845381874470479,-0.6516666666666666
0.0011645709399251275,-0.6363333333333333
0.0043656132977572416,-0.6209999999999999
0.014886509925986845,-0.6056666666666666
0.04582436328019366,-0.5903333333333333
0.12628299757806305,-0.575
0.30884490601316344,-0.5596666666666666
0.6646239467832805,-0.5443333333333332
1.2497131266087276,-0.5289999999999999
2.046907072957518,-0.5136666666666666
2.932760927028868,-0.4983333333333333
3.7299548733781434,-0.48299999999999993
4.315044053204864,-0.4676666666666666
4.6708230939755575,-0.45233333333333325
4.853385002410889,-0.43699999999999994
4.93384363670889,-0.42166666666666663
4.964781490063251,-0.40633333333333327
4.97530238669167,-0.39099999999999996
4.978503429049971,-0.37566666666666665
4.979383461802973,-0.3603333333333333
4.979603932337527,-0.345
4.979654632758918,-0.3296666666666666
4.979665402990643,-0.3143333333333333
4.979667528115938,-0.299
4.979667919490932,-0.2836666666666666
4.97966798705443,-0.2683333333333333
4.979667998029792,-0.25299999999999995
4.979667999713919,-0.23766666666666664
4.979667999959862,-0.2223333333333333
4.97966799999481,-0.207
4.979667999999947,-0.19166666666666665
4.9796679999999585,-0.17633333333333331
4.979667999999953,-0.16099999999999998
4.9796679999999585,-0.14566666666666664
4.979667999999953,-0.13033333333333333
4.9796679999999585,-0.11499999999999999
4.979667999999953,-0.09966666666666665
4.9796679999999585,-0.08433333333333333
4.979667999999953,-0.06899999999999999
4.9796679999999585,-0.05366666666666666
4.979667999999953,-0.03833333333333333
4.9796679999999585,-0.022999999999999996
4.979667999999953,-0.007666666666666665
4.9796679999999585,0.007666666666666665
4.979667999999953,0.022999999999999996
4.9796679999999585,0.03833333333333333
4.979667999999953,0.05366666666666666
4.9796679999999585,0.06899999999999999
4.979667999999953,0.08433333333333333
4.9796679999999585,0.09966666666666665
4.979667999999953,0.11499999999999999
4.9796679999999585,0.13033333333333333
4.979667999999953,0.14566666666666664
4.9796679999999585,0.16099999999999998
4.979667999999953,0.17633333333333331
4.979667999999947,0.19166666666666665
4.9796679999945255,0.207
4.979667999959574,0.2223333333333333
4.979667999713764,0.23766666666666664
4.97966799802965,0.25299999999999995
4.979667987054324,0.2683333333333333
4.979667919490813,0.2836666666666666
4.979667528115902,0.299
4.979665402990594,0.3143333333333333
4.979654632758951,0.3296666666666666
4.979603932337527,0.345
4.97938346180305,0.3603333333333333
4.978503429050006,0.37566666666666665
4.9753023866917445,0.39099999999999996
4.9647814900631735,0.40633333333333327
4.933843636708884,0.42166666666666663
4.853385002410883,0.43699999999999994
4.670823093975611,0.45233333333333325
4.315044053204829,0.4676666666666666
3.7299548733781602,0.48299999999999993
2.932760927028822,0.4983333333333333
2.0469070729574708,0.5136666666666666
1.2497131266086994,0.5289999999999999
0.6646239467832697,0.5443333333333332
0.30884490601315884,0.5596666666666666
0.12628299757806077,0.575
0.04582436328019294,0.5903333333333333
0.014886509925986578,0.6056666666666666
0.0043656132977571895,0.6209999999999999
0.0011645709399251282,0.6363333333333333
0.0002845381874470464,0.6516666666666666
6.406765361206491e-5,0.6669999999999999
1.3367232990911453e-5,0.6823333333333332
2.597002311810693e-6,0.6976666666666665
4.718775027732581e-7,0.713
8.050327588951408e-8,0.7283333333333333
1.2940632193614918e-8,0.7436666666666666
1.9662465193370752e-9,0.7589999999999999
2.832155901584081e-10,0.7743333333333332
3.877200720884546e-11,0.7896666666666666
5.0559837164231175e-12,0.8049999999999999
6.293623136631122e-13,0.8203333333333332
7.49407245508595e-14,0.8356666666666666
8.552336356579275e-15,0.8509999999999999
9.370205459245303e-16,0.8663333333333332
9.871840127807106e-17,0.8816666666666666
1.0015403864094665e-17,0.8969999999999999
9.798336608932574e-19,0.9123333333333332
9.255545235382138e-20,0.9276666666666665
8.451495199411116e-21,0.9429999999999998
7.468447862554305e-22,0.9583333333333333
6.393607935813197e-23,0.9736666666666666
5.307706455887269e-24,0.9889999999999999
4.276757156400536e-25,1.0043333333333333
3.3477102326636804e-26,1.0196666666666665
2.5477954151210778e-27,1.035
1.8867017390680077e-28,1.0503333333333331
1.3604568235484183e-29,1.0656666666666665
9.559022238728506e-31,1.081
6.549053546557087e-32,1.0963333333333332
4.377795009676239e-33,1.1116666666666666
