data,xs
8.227313730196651e-15,-1.4403333333333332
2.1137787044779717e-14,-1.421
6.602457520115556e-14,-1.4016666666666666
2.073560377938317e-13,-1.3823333333333334
6.414482261142636e-13,-1.363
1.9503696848305683e-12,-1.3436666666666666
5.8264147844356815e-12,-1.3243333333333334
1.709621615951583e-11,-1.305
4.926101788172118e-11,-1.2856666666666667
1.3934870073320477e-10,-1.2663333333333333
3.8689117861643845e-10,-1.247
1.0540190343040789e-9,-1.2276666666666667
2.816867928619053e-9,-1.2083333333333333
7.3828782864001605e-9,-1.189
1.897175304612848e-8,-1.1696666666666666
4.778502718326517e-8,-1.1503333333333334
1.1793910363942639e-7,-1.131
2.8515663381849065e-7,-1.1116666666666666
6.752213164327029e-7,-1.0923333333333334
1.565390437873291e-6,-1.073
3.5521373027844307e-6,-1.0536666666666668
7.887223674231518e-6,-1.0343333333333333
1.713180990089491e-5,-1.015
3.639194803169696e-5,-0.9956666666666667
7.55805545541039e-5,-0.9763333333333334
0.00015342612766596427,-0.957
0.0003043389077973899,-0.9376666666666666
0.0005897559620537014,-0.9183333333333333
0.0011161842988963605,-0.899
0.002062743800900924,-0.8796666666666667
0.0037213774615850732,-0.8603333333333333
0.006552721724957476,-0.841
0.011259481144043302,-0.8216666666666667
0.018876555670710234,-0.8023333333333333
0.03087276322511046,-0.783
0.04925276522522015,-0.7636666666666667
0.07664033399584183,-0.7443333333333333
0.11631682698821531,-0.725
0.17218393912545743,-0.7056666666666667
0.2486203195590803,-0.6863333333333334
0.35021010530622637,-0.667
0.481339234898398,-0.6476666666666666
0.64568158877745,-0.6283333333333333
0.8456275144464971,-0.609
1.081735200627537,-0.5896666666666667
1.3523022155136015,-0.5703333333333334
1.6531527663441854,-0.551
1.9777120171288607,-0.5316666666666666
2.317394124046843,-0.5123333333333333
2.6622738759879594,-0.493
3.001955982905082,-0.4736666666666667
3.326515233689604,-0.4543333333333333
3.627365784520673,-0.435
3.897932799407988,-0.4156666666666667
4.134040485591546,-0.3963333333333333
4.333986411264674,-0.377
4.4983287651460495,-0.3576666666666667
4.629457894738742,-0.3383333333333333
4.731047680483016,-0.319
4.80748406090575,-0.2996666666666667
4.8633511730109795,-0.2803333333333333
4.9030276659134095,-0.261
4.93041523443632,-0.24166666666666667
4.948795235768895,-0.22233333333333333
4.960791441560125,-0.203
4.968408511520268,-0.18366666666666667
4.9731152593502115,-0.16433333333333333
4.97594657480022,-0.145
4.977605138306904,-0.12566666666666668
4.978551530591669,-0.10633333333333334
4.979077568864155,-0.087
4.979362095749817,-0.06766666666666667
4.979511021783588,-0.04833333333333333
4.979584532270384,-0.029
4.979614476291145,-0.009666666666666667
4.97961447629115,0.009666666666666667
4.979584532270245,0.029
4.979511021783469,0.04833333333333333
4.979362095749521,0.06766666666666667
4.979077568863818,0.087
4.978551530591254,0.10633333333333334
4.9776051383065045,0.12566666666666668
4.97594657479974,0.145
4.973115259349558,0.16433333333333333
4.968408511519706,0.18366666666666667
4.960791441559632,0.203
4.948795235768404,0.22233333333333333
4.9304152344357615,0.24166666666666667
4.903027665912944,0.261
4.863351173010514,0.2803333333333333
4.807484060905364,0.2996666666666667
4.731047680482622,0.319
4.629457894738437,0.3383333333333333
4.498328765145759,0.3576666666666667
4.333986411264442,0.377
4.134040485591284,0.3963333333333333
3.8979327994077146,0.4156666666666667
3.6273657845203857,0.435
3.326515233689354,0.4543333333333333
3.00195598290492,0.4736666666666667
2.6622738759878004,0.493
2.3173941240467064,0.5123333333333333
1.9777120171287423,0.5316666666666666
1.6531527663441297,0.551
1.3523022155135813,0.5703333333333334
1.0817352006275474,0.5896666666666667
0.8456275144464999,0.609
0.6456815887774554,0.6283333333333333
0.4813392348984098,0.6476666666666666
0.3502101053062335,0.667
0.24862031955908873,0.6863333333333334
0.17218393912546257,0.7056666666666667
0.11631682698821885,0.725
0.07664033399584395,0.7443333333333333
0.049252765225220985,0.7636666666666667
0.030872763225111375,0.783
0.018876555670710993,0.8023333333333333
0.01125948114404373,0.8216666666666667
0.006552721724957727,0.841
0.0037213774615852337,0.8603333333333333
0.0020627438009009893,0.8796666666666667
0.001116184298896387,0.899
0.0005897559620537124,0.9183333333333333
0.00030433890779739837,0.9376666666666666
0.00015342612766596864,0.957
7.558055455410642e-5,0.9763333333333334
3.639194803169774e-5,0.9956666666666667
1.7131809900894897e-5,1.015
7.887223674231473e-6,1.0343333333333333
3.5521373027844307e-6,1.0536666666666668
1.5653904378732971e-6,1.073
6.752213164326954e-7,1.0923333333333334
2.8515663381848874e-7,1.1116666666666666
1.1793910363942737e-7,1.131
4.778502718326493e-8,1.1503333333333334
1.8971753046128425e-8,1.1696666666666666
7.3828782864000555e-9,1.189
2.81686792861901e-9,1.2083333333333333
1.0540190343040801e-9,1.2276666666666667
3.8689117861644357e-10,1.247
1.3934870073320815e-10,1.2663333333333333
4.926101788172159e-11,1.2856666666666667
1.7096216159515963e-11,1.305
5.826414784435705e-12,1.3243333333333334
1.9503696848305683e-12,1.3436666666666666
6.41448226114266e-13,1.363
2.073560377938345e-13,1.3823333333333334
6.602457520115709e-14,1.4016666666666666
2.1137787044780254e-14,1.421
8.227313730196568e-15,1.4403333333333332
