data
3.994478194884116e-5
4.553192189555607e-5
4.592754239398387e-5
5.2362753504937066e-5
5.2819354197393864e-5
6.023351500118555e-5
6.076067922763809e-5
6.930526694203551e-5
6.991411964563407e-5
7.976452983764627e-5
8.046799269200375e-5
9.182740959500097e-5
9.264049984982189e-5
0.00010574441197431868
0.00010668459283855671
0.00012180606550237611
0.00012289365735772474
0.00014034949396722176
0.00014160815747423124
0.0001617661054608348
0.00016322340974936933
0.00018651059579629314
0.00018819868750051416
0.00021511150104977487
0.00021706789305358135
0.0002481835782480368
0.0002504520807718003
0.0002864423464164208
0.0002890741676527606
0.0003307211842699816
0.00033377623335667723
0.00038199145818630523
0.0003855398901302597
0.00044138624775087325
0.0004455102982949862
0.000510228349875514
0.0005150245186211808
0.0005900633809828928
0.0005956450338455145
0.0006826989659919486
0.0006891994439204873
0.0007902512104065597
0.0007978275510780417
0.0009151999073787583
0.0009240373113787144
0.0010604542476305556
0.0010707714518902313
0.0012294311926868962
0.0012414869535770994
0.0014261491620231373
0.0014402501010545928
0.0016553403001358547
0.0016718504301254178
0.0019225853669574036
0.0019419377004597231
0.0022344762837514733
0.0022571870349306837
0.0025988126335146373
0.0026254986682895634
0.0030248400517433344
0.0030562404313141073
0.003523540577829988
0.003560543294883493
0.00410798784929465
0.00415166319869715
0.004793783768150894
0.004845426259291369
0.005599598325581412
0.005660779680512557
0.006547841191659681
0.006620477850205268
0.007665503294082322
0.007751943058297328
0.00898522019807736
0.009088354318494122
0.010546628641212641
0.010670037927966078
0.012398116204894243
0.012546262787674999
0.014599106841197683
0.014777587049399826
0.01722308996132727
0.017438968107730875
0.020361701319649216
0.020623947477310983
0.024130321668757306
0.024450374398975912
0.02867590896953771
0.029068364592698372
0.03418817563344579
0.03467153966487345
0.04091583876739669
0.04151309314404629
0.049190583847466024
0.049928871458439834
0.05946255511099569
0.060370254687101596
0.07235206267752663
0.07344945627369302
0.08872041817277061
0.0899969162946737
0.109750895978754
0.11112006252373517
0.13699054614804798
0.13822569738544496
0.17221058440456827
0.17291042817334934
0.21684034721214107
0.21653981174343837
0.2709176632576921
0.26939588175959184
0.3323264859567039
0.32986905549102175
0.39753261760752623
0.39478781432853505
0.463360989612205
0.460896831919098
0.527936014709554
0.5259820226732467
0.5903903732713752
0.5889097358460328
0.6502997844158319
0.6491630259371265
0.7073718094555109
0.7064616337854471
0.7613463305139588
0.7605854329132432
0.8119768872908356
0.811321270729502
0.8590305973469263
0.8584567615037859
0.9022899343526617
0.9017854404017647
0.9415541038789407
0.941112211732957
0.9766402136168734
0.9762571477221882
1.0073843635383342
1.0070579557973152
1.0336426295880443
1.0333716262544346
1.055291903279053
1.0550755897407884
1.0722305781567079
1.0720685597079416
1.0843790949226808
1.0842711631692097
1.09168034253735
1.0916263965179651
1.0940999395348647
1.0940999395348643
1.0916263965179644
1.0916803425373505
1.0842711631692084
1.0843790949226821
1.0720685597079413
1.072230578156708
1.0550755897407877
1.0552919032790526
1.0333716262544355
1.0336426295880428
1.007057955797315
1.0073843635383344
0.9762571477221881
0.9766402136168735
0.9411122117329572
0.9415541038789398
0.9017854404017644
0.902289934352662
0.8584567615037857
0.8590305973469267
0.811321270729502
0.8119768872908356
0.7605854329132427
0.7613463305139588
0.7064616337854471
0.7073718094555107
0.6491630259371265
0.650299784415831
0.5889097358460332
0.590390373271375
0.5259820226732467
0.5279360147095535
0.46089683191909797
0.46336098961220507
0.394787814328535
0.39753261760752645
0.32986905549102163
0.3323264859567037
0.26939588175959167
0.2709176632576919
0.21653981174343828
0.21684034721214093
