position,density,pressure,specific_internal_energy,velocity,sound_speed
0.779,0.144127403175279,0.007826725798267046,0.13576148596002716,0.0371489131503715,0.27572867394205014
0.77925,0.14424442638208448,0.00782679604203528,0.1356525917191657,0.03716091331041517,0.2756180632337366
0.7795,0.14436144958888994,0.007826866285803515,0.1355436974783042,0.03717291347045884,0.2755074525254231
0.77975,0.14447847279569548,0.007826936529571749,0.13543480323744267,0.03718491363050252,0.2753968418171095
0.78,0.14459549600250096,0.007827006773339983,0.13532590899658117,0.03719691379054619,0.27528623110879596
0.78025,0.14471293410937996,0.007827077561896033,0.13521780871918634,0.03720891678447504,0.2751761330380264
0.7805,0.14483037221625897,0.007827148350452081,0.13510970844179152,0.037220919778403895,0.2750660349672568
0.78075,0.14494781032313803,0.007827219139008131,0.13500160816439663,0.03723292277233275,0.2749559368964872
0.781,0.14506524843001703,0.007827289927564181,0.13489350788700183,0.0372449257662616,0.27484583882571756
0.78125,0.14518268653689603,0.007827360716120231,0.134785407609607,0.037256928760190454,0.274735740754948
0.7815,0.14530012464377504,0.00782743150467628,0.13467730733221217,0.03726893175411931,0.2746256426841784
0.7817500000000001,0.1454176814783305,0.00782750246385133,0.13456948724320067,0.037280933674743076,0.2745157327511101
0.782,0.1455354757682387,0.007827573764264385,0.13446222753095602,0.03729293344875667,0.27440619909344444
0.78225,0.1456532700581469,0.007827645064677438,0.13435496781871137,0.037304933222770266,0.27429666543577885
0.7825,0.1457710643480551,0.007827716365090493,0.13424770810646672,0.03731693299678386,0.2741871317781132
0.7827500000000001,0.14588885863796333,0.007827787665503547,0.134140448394222,0.03732893277079746,0.2740775981204475
0.783,0.14600665292787154,0.0078278589659166,0.13403318868197736,0.03734093254481106,0.27396806446278194
0.78325,0.14612444721777973,0.007827930266329655,0.13392592896973268,0.03735293231882465,0.2738585308051163
0.7835,0.14624251882630157,0.007828001933755739,0.13381918842770535,0.037364933972225456,0.27374933419282993
0.7837500000000001,0.14636072909413025,0.007828073784688338,0.1337127074707866,0.037376936565319874,0.27364030610323314
0.784,0.14647893936195888,0.007828145635620938,0.13360622651386792,0.03738893915841428,0.2735312780136364
0.78425,0.1465971496297875,0.007828217486553537,0.1334997455569492,0.03740094175150869,0.27342224992403963
0.7845,0.14671535989761614,0.007828289337486137,0.1333932646000305,0.03741294434460309,0.2733132218344429
0.7847500000000001,0.14683357016544482,0.007828361188418736,0.13328678364311178,0.037424946937697504,0.2732041937448461
0.785,0.14695178043327345,0.007828433039351336,0.13318030268619307,0.037436949530791915,0.2730951656552494
0.78525,0.14707038774058379,0.007828505431918759,0.1330746108499773,0.037448952947855246,0.27298665783689186
0.7855,0.1471889950478941,0.007828577824486182,0.13296891901376154,0.03746095636491858,0.2728781500185344
0.7857500000000001,0.1473076023552045,0.007828650217053607,0.13286322717754573,0.03747295978198192,0.2727696422001768
0.786,0.14742620966251482,0.00782872260962103,0.13275753534132995,0.03748496319904524,0.2726611343818193
0.78625,0.14754481696982513,0.007828795002188454,0.1326518435051142,0.037496966616108574,0.2725526265634618
0.7865,0.14766342427713547,0.007828867394755877,0.1325461516688984,0.037508970033171905,0.27244411874510427
0.7867500000000001,0.1477821642063302,0.007828939968889864,0.13244072032843449,0.037520973731980115,0.2723357831132535
0.787,0.14790116937929357,0.007829012906156972,0.1323358099794744,0.03753297799427806,0.2722277918544165
0.78725,0.14802017455225697,0.007829085843424082,0.1322308996305143,0.037544982256575994,0.2721198005955794
0.7875,0.14813917972522034,0.00782915878069119,0.13212598928155417,0.03755698651887394,0.2720118093367423
0.7877500000000001,0.14825818489818376,0.0078292317179583,0.13202107893259402,0.03756899078117189,0.27190381807790515
0.788,0.14837719007114716,0.007829304655225409,0.13191616858363392,0.037580995043469824,0.27179582681906805
0.78825,0.14849619524411053,0.007829377592492517,0.13181125823467382,0.03759299930576777,0.271687835560231
0.7885,0.14861546562700517,0.00782945089458285,0.13170686435831233,0.03760500408680225,0.27158018674956463
0.7887500000000001,0.14873486861486548,0.007829524379084797,0.13160272871825013,0.03761700912720501,0.27147270916298366
0.789,0.14885427160272574,0.007829597863586743,0.13149859307818795,0.03762901416760776,0.2713652315764027
0.78925,0.148973674590586,0.007829671348088688,0.13139445743812578,0.03764101920801052,0.2712577539898217
0.7895,0.14909307757844628,0.007829744832590633,0.1312903217980636,0.037653024248413276,0.27115027640324074
0.7897500000000001,0.1492124805663066,0.00782981831709258,0.1311861861580014,0.037665029288816036,0.2710427988166597
0.79,0.14933188355416685,0.007829891801594525,0.13108205051793922,0.03767703432921879,0.27093532123007874
0.79025,0.14945168409178758,0.007829965835735869,0.13097868305290425,0.03768904005992775,0.27082835463159743
0.7905,0.14957148462940828,0.007830039869877214,0.1308753155878693,0.037701045790636704,0.27072138803311613
0.7907500000000001,0.14969128516702906,0.007830113904018558,0.1307719481228343,0.03771305152134567,0.2706144214346347
0.791,0.1498110857046498,0.007830187938159903,0.13066858065779932,0.037725057252054627,0.2705074548361534
0.79125,0.1499308862422705,0.007830261972301246,0.13056521319276437,0.03773706298276359,0.2704004882376721
0.7915,0.15005068677989122,0.007830336006442591,0.1304618457277294,0.03774906871347254,0.2702935216391908
0.7917500000000001,0.15017062105108372,0.007830410225410245,0.13035873105213638,0.03776107477554518,0.2701867233260109
0.792,0.1502908227894196,0.00783048481403052,0.1302561219554274,0.037773081500345175,0.27008026158343407
0.79225,0.15041102452775548,0.007830559402650795,0.13015351285871843,0.03778508822514516,0.26997379984085723
0.7925,0.15053122626609136,0.007830633991271069,0.13005090376200945,0.03779709494994515,0.2698673380982804
0.7927500000000001,0.15065142800442727,0.007830708579891344,0.12994829466530045,0.03780910167474514,0.26976087635570356
0.793,0.15077162974276315,0.007830783168511619,0.12984568556859147,0.037821108399545125,0.2696544146131267
0.79325,0.15089183148109903,0.007830857757131894,0.1297430764718825,0.03783311512434512,0.2695479528705499
0.7935,0.1510123012370455,0.00783093271748178,0.1296409681274338,0.037845122524480995,0.2694418253369599
0.7937500000000001,0.1511329050017973,0.00783100786369647,0.12953911015911523,0.03785713026228482,0.2693358649078632
0.794,0.15125350876654906,0.00783108300991116,0.12943725219079671,0.03786913800008865,0.2692299044787666
0.79425,0.15137411253130081,0.00783115815612585,0.12933539422247822,0.03788114573789247,0.26912394404967
