position,density,pressure,specific_internal_energy,velocity,sound_speed
0.0,0.0002809411706844961,0.03610386407313062,321.27601648029867,0.0,13.413223670280281
0.001,0.0003171319196830603,0.036103865543164575,311.3691000001813,0.0004742167476518336,13.135493554941064
0.002,0.0003533226686816245,0.03610386701319853,301.4621835200639,0.0009484334953036672,12.857763439601845
0.003,0.00038951341768018864,0.036103868483232486,291.5552670399465,0.0014226502429555007,12.580033324262628
0.004,0.00042570416667875283,0.036103869953266435,281.6483505598291,0.0018968669906073343,12.302303208923409
0.005,0.00046189491567731703,0.03610387142330039,271.7414340797117,0.002371083738259168,12.024573093584191
0.006,0.0004980856646758812,0.036103872893334346,261.83451759959434,0.0028453004859110014,11.746842978244974
0.007,0.0005342764136744454,0.0361038743633683,251.92760111947692,0.003319517233562835,11.469112862905755
0.008,0.0005704671626730096,0.03610387583340226,242.02068463935953,0.0037937339812146686,11.191382747566538
0.009000000000000001,0.0006066579116715738,0.03610387730343621,232.1137681592421,0.004267950728866503,10.913652632227318
0.01,0.000642848660670138,0.03610387877347017,222.20685167912472,0.004742167476518336,10.635922516888101
0.011,0.0006790394096687022,0.03610388024350412,212.29993519900736,0.005216384224170169,10.358192401548884
0.012,0.0007152301586672663,0.03610388171353807,202.39301871888995,0.005690600971822003,10.080462286209665
0.013000000000000001,0.0007514209076658306,0.03610388318357203,192.48610223877256,0.006164817719473837,9.802732170870447
0.014,0.0007876116566643946,0.036103884653605985,182.57918575865517,0.00663903446712567,9.525002055531228
0.015,0.0008238024056629588,0.03610388612363994,172.67226927853778,0.007113251214777503,9.247271940192011
0.016,0.000859993154661523,0.036103887593673896,162.7653527984204,0.007587467962429337,8.969541824852794
0.017,0.0008961839036600872,0.036103889063707845,152.85843631830298,0.008061684710081172,8.691811709513576
0.018000000000000002,0.0009323746526586515,0.0361038905337418,142.9515198381856,0.008535901457733006,8.414081594174357
0.019,0.0009685654016572156,0.036103892003775756,133.04460335806823,0.009010118205384839,8.13635147883514
0.02,0.0010047561506557798,0.03610389347380971,123.13768687795081,0.009484334953036673,7.858621363495922
