position,density,pressure,specific_internal_energy,velocity,sound_speed
0.0,0.0002809411706844961,0.050751963838154404,451.6244781291786,0.0,15.903135154815855
0.005,0.0005956784497511763,0.05075198488930507,356.7312246262785,0.00395440660548272,13.571440160064395
0.01,0.0009104157288178565,0.05075200594045572,261.83797112337834,0.00790881321096544,11.239745165312936
0.015,0.0012251530078845366,0.050752026991606386,166.9447176204783,0.011863219816448159,8.908050170561477
0.02,0.0016319486937729734,0.050752059513428475,77.7476334076603,0.015823573594423407,6.598384249821296
0.025,0.0028672647837605487,0.05075223509291558,44.25143727600885,0.01982480014892902,4.978032229160931
0.03,0.004525982792413722,0.050752586101345476,28.034014063428952,0.023796128800362984,3.962202402139523
0.035,0.006662204814514366,0.050753216019511174,19.045202539007644,0.027775850341605277,3.265779144682671
0.04,0.009306066380449758,0.05075425250761101,13.634722350099464,0.031748632025192555,2.7632308112164097
0.045,0.012489198001901599,0.05075585320279231,10.159950461803923,0.03571329233620568,2.3852824274308055
0.05,0.016254383621710968,0.050758215818272494,7.806850293368676,0.03968264342807268,2.090893628161523
0.055,0.020629609901728598,0.05076156720530087,6.151542303406263,0.04365194349881858,1.8560343989019994
0.06,0.025647006989288696,0.050766174756591,4.9485476782722815,0.04762277357149906,1.6646881689471085
0.065,0.03133196112906984,0.050772339515979835,4.051161951435686,0.051592366496546534,1.5062040674503516
0.07,0.037714859106511255,0.050780408649209546,3.3660743969505256,0.05556263815434231,1.3729536271456124
0.075,0.04482498874803386,0.05079077281905598,2.8327264678501347,0.05953465093998065,1.2594946693003803
0.08,0.05268712435136387,0.05080386143978675,2.410639319626847,0.06350722964997639,1.1618769379719325
0.085,0.06132945320845568,0.05082015560499218,2.0716047896374143,0.06748133289040656,1.077078772512462
0.09,0.0707789893895497,0.05084018339082805,1.7957371187873465,0.07145729832040904,1.0028024663516308
0.095,0.08106394757546208,0.05086452601757203,1.568654362971359,0.07543589836667819,0.9372547376588506
0.1,0.09220952310478,0.05089380914400291,1.3798414586249137,0.07941667576885163,0.8790399404065502
0.105,0.10424623552556762,0.050928725210840416,1.221356458438961,0.08340098941540151,0.8270185105097817
0.11,0.11720220491121115,0.050970015958147964,1.0872239135083106,0.08738906504037094,0.7802854551794836
0.115,0.13110714420471586,0.05101848401866719,0.9728395109233126,0.09138141400092502,0.7380989947947734
0.12,0.1459938247943398,0.051075001182081324,0.8746089304467197,0.09537908167204452,0.6998435546964499
0.125,0.16189549172461767,0.051140501929160184,0.789714731775076,0.09938280644719752,0.6650114659117108
0.13,0.17884788119706269,0.051215992850371726,0.7159155661724005,0.10339351854891592,0.6331766870760042
0.135,0.19688939182970064,0.05130255646187143,0.6514134152317048,0.10741227088762584,0.6039797285751853
0.14,0.21606075478336742,0.051401352275205724,0.5947557705093542,0.11144008243511148,0.5771163067226902
0.145,0.23640722084280813,0.05151363093623359,0.5447552612033585,0.11547831145013343,0.5523250367979715
0.15,0.2579773278641622,0.05164073180098281,0.5004386647900917,0.11952828030966454,0.529382330912594
0.155,0.28082359999946926,0.05178408953512192,0.461001938006811,0.12359133879636322,0.5080955473961705
0.16,0.30500520500254785,0.05194525485197019,0.4257735114023405,0.12766922418414584,0.48829618715008477
0.165,0.33058596618187763,0.052125886846234024,0.3941931311261113,0.1317635801434667,0.4698384333264173
0.17,0.3576366724710434,0.05232777240596324,0.365788637141232,0.1358762385614478,0.4525943402199036
0.17500000000000002,0.3862359450061245,0.05255283818863073,0.34016019785391427,0.14000920829207927,0.43645126967187514
0.18,0.416471291824883,0.05280316477301106,0.31696761463220874,0.14416467738538505,0.4213097010442993
0.185,0.4484390006634582,0.05308099125193301,0.2959209121720042,0.14834485007482642,0.4070819460702259
0.19,0.48224715347733615,0.05338874646077427,0.2767706666374514,0.1525521916778475,0.3936896916569861
0.195,0.518015980504559,0.053729059274008964,0.2593021320581447,0.15678928029967912,0.3810632414082484
0.2,0.5558795461388226,0.05410478029333786,0.24332960561848957,0.16105882285217543,0.3691403244653097
0.20500000000000002,0.5959885823798696,0.054519016269530526,0.22869152984369318,0.16536376382134574,0.3578648581692091
0.21,0.6385112916156677,0.05497514509635177,0.215247348865376,0.16970713396517106,0.34718657140593806
0.215,0.6836366886550196,0.05547685664406131,0.20287404686108187,0.17409215031564887,0.3370600335877955
0.22,0.7315767074490614,0.05602818136741725,0.1914637959250446,0.17852214361762928,0.32744423298941294
0.225,0.7825704533119622,0.05663354302920567,0.18092154766872282,0.18300065104174118,0.3183018483994159
0.23,0.8368868608207302,0.057297793371275586,0.17116349907526324,0.1875313091473719,0.30959903016990764
0.23500000000000001,0.8948295044499945,0.058026270946189784,0.16211543835340883,0.19211789355855785,0.3013049045035758
0.24,0.9567415304916113,0.05882486102238565,0.15371147574245875,0.1967643011992705,0.2933912514301967
0.245,1.023011222451465,0.05970006148701141,0.1458929779478636,0.20147451856816379,0.2858322368992056
0.25,1.0940791571132604,0.06065906672876052,0.13860758230878406,0.20625263302572944,0.2786041027926887
0.255,1.1704456903111344,0.061709852254592995,0.1318084486222273,0.21110278107460625,0.271684985283411
0.26,1.2526801424277125,0.06286127661646668,0.1254535664919231,0.21602912147308748,0.265054706118335
0.265,1.341431464728636,0.06412319658461191,0.11950516718642737,0.22103579728307438,0.25869459527481303
0.27,1.437442303458908,0.06550662113321966,0.11392913123467897,0.22612697182040264,0.25258723936774835
0.275,1.5415616683046989,0.06702383302331903,0.10869469966943839,0.2313066553242503,0.24671650089705285
0.28,1.6547646384839072,0.06868859519382077,0.10377396518569731,0.2365787648359822,0.24106725307264462
0.28500000000000003,1.7781727226562865,0.07051634699046089,0.09914158800771827,0.24194702964379003,0.2356253154572365
0.29,1.9130799455046597,0.07252445813450248,0.09477447388557898,0.24741497237751878,0.2303773108965469
0.295,2.060981306633062,0.07473248426044751,0.09065157944413241,0.2529857780835631,0.2253106399811472
0.3,2.2236110546868773,0.07716252594986817,0.08675362288205345,0.2586623158512885,0.220413313604124
0.305,2.402986414067072,0.0798396153888171,0.08306290759847451,0.2644470638949342,0.21567389330919426
0.31,2.6014590504254236,0.08279215005393387,0.07956318785836226,0.2703419943164581,0.21108146579148737
0.315,2.8217827247172345,0.08605248103009824,0.0762394640419395,0.2763486065071151,0.20662550632360493
0.32,3.067191574669237,0.0896575484797026,0.0730778843585693,0.28246783212943083,0.2022958606615538
0.325,3.341498370704619,0.09364967199499025,0.07006562745625583,0.28870000040657834,0.1980826882276774
0.33,3.6492182463257095,0.09807753434046436,0.06719078424482816,0.29504485142362824,0.19397638819481036
0.335,3.9957172719526954,0.10299729589689705,0.0644423071546317,0.30150144592255773,0.18996760778246838
0.34,4.387407400894698,0.1084740790363754,0.06180989655431528,0.30806824898701235,0.1860471501271023
0.34500000000000003,4.83198473820736,0.11458368153395455,0.05928396287550387,0.3147430835228851,0.1822059801715689
0.35000000000000003,5.338737847864022,0.12141477089767565,0.05685555947753295,0.32152318350636505,0.17843517956787122
0.355,5.918941721676863,0.12907160191399486,0.05451633416210943,0.3284052373406304,0.1747259200312915
0.36,1.0,0.0,0.0,0.0,0.0
0.365,1.0,0.0,0.0,0.0,0.0
0.37,1.0,0.0,0.0,0.0,0.0
0.375,1.0,0.0,0.0,0.0,0.0
0.38,1.0,0.0,0.0,0.0,0.0
0.385,1.0,0.0,0.0,0.0,0.0
0.39,1.0,0.0,0.0,0.0,0.0
0.395,1.0,0.0,0.0,0.0,0.0
0.4,1.0,0.0,0.0,0.0,0.0
0.405,1.0,0.0,0.0,0.0,0.0
0.41000000000000003,1.0,0.0,0.0,0.0,0.0
0.41500000000000004,1.0,0.0,0.0,0.0,0.0
0.42,1.0,0.0,0.0,0.0,0.0
0.425,1.0,0.0,0.0,0.0,0.0
0.43,1.0,0.0,0.0,0.0,0.0
0.435,1.0,0.0,0.0,0.0,0.0
0.44,1.0,0.0,0.0,0.0,0.0
0.445,1.0,0.0,0.0,0.0,0.0
0.45,1.0,0.0,0.0,0.0,0.0
0.455,1.0,0.0,0.0,0.0,0.0
0.46,1.0,0.0,0.0,0.0,0.0
0.465,1.0,0.0,0.0,0.0,0.0
0.47000000000000003,1.0,0.0,0.0,0.0,0.0
0.47500000000000003,1.0,0.0,0.0,0.0,0.0
0.48,1.0,0.0,0.0,0.0,0.0
0.485,1.0,0.0,0.0,0.0,0.0
0.49,1.0,0.0,0.0,0.0,0.0
0.495,1.0,0.0,0.0,0.0,0.0
0.5,1.0,0.0,0.0,0.0,0.0
0.505,1.0,0.0,0.0,0.0,0.0
0.51,1.0,0.0,0.0,0.0,0.0
0.515,1.0,0.0,0.0,0.0,0.0
0.52,1.0,0.0,0.0,0.0,0.0
0.525,1.0,0.0,0.0,0.0,0.0
0.53,1.0,0.0,0.0,0.0,0.0
0.535,1.0,0.0,0.0,0.0,0.0
0.54,1.0,0.0,0.0,0.0,0.0
0.545,1.0,0.0,0.0,0.0,0.0
0.55,1.0,0.0,0.0,0.0,0.0
0.555,1.0,0.0,0.0,0.0,0.0
0.56,1.0,0.0,0.0,0.0,0.0
0.5650000000000001,1.0,0.0,0.0,0.0,0.0
0.5700000000000001,1.0,0.0,0.0,0.0,0.0
0.5750000000000001,1.0,0.0,0.0,0.0,0.0
0.58,1.0,0.0,0.0,0.0,0.0
0.585,1.0,0.0,0.0,0.0,0.0
0.59,1.0,0.0,0.0,0.0,0.0
0.595,1.0,0.0,0.0,0.0,0.0
0.6,1.0,0.0,0.0,0.0,0.0
0.605,1.0,0.0,0.0,0.0,0.0
0.61,1.0,0.0,0.0,0.0,0.0
0.615,1.0,0.0,0.0,0.0,0.0
0.62,1.0,0.0,0.0,0.0,0.0
0.625,1.0,0.0,0.0,0.0,0.0
0.63,1.0,0.0,0.0,0.0,0.0
0.635,1.0,0.0,0.0,0.0,0.0
0.64,1.0,0.0,0.0,0.0,0.0
0.645,1.0,0.0,0.0,0.0,0.0
0.65,1.0,0.0,0.0,0.0,0.0
0.655,1.0,0.0,0.0,0.0,0.0
0.66,1.0,0.0,0.0,0.0,0.0
0.665,1.0,0.0,0.0,0.0,0.0
0.67,1.0,0.0,0.0,0.0,0.0
0.675,1.0,0.0,0.0,0.0,0.0
0.68,1.0,0.0,0.0,0.0,0.0
0.685,1.0,0.0,0.0,0.0,0.0
0.6900000000000001,1.0,0.0,0.0,0.0,0.0
0.6950000000000001,1.0,0.0,0.0,0.0,0.0
0.7000000000000001,1.0,0.0,0.0,0.0,0.0
0.705,1.0,0.0,0.0,0.0,0.0
0.71,1.0,0.0,0.0,0.0,0.0
0.715,1.0,0.0,0.0,0.0,0.0
0.72,1.0,0.0,0.0,0.0,0.0
0.725,1.0,0.0,0.0,0.0,0.0
0.73,1.0,0.0,0.0,0.0,0.0
0.735,1.0,0.0,0.0,0.0,0.0
0.74,1.0,0.0,0.0,0.0,0.0
0.745,1.0,0.0,0.0,0.0,0.0
0.75,1.0,0.0,0.0,0.0,0.0
0.755,1.0,0.0,0.0,0.0,0.0
0.76,1.0,0.0,0.0,0.0,0.0
0.765,1.0,0.0,0.0,0.0,0.0
0.77,1.0,0.0,0.0,0.0,0.0
0.775,1.0,0.0,0.0,0.0,0.0
0.78,1.0,0.0,0.0,0.0,0.0
0.785,1.0,0.0,0.0,0.0,0.0
0.79,1.0,0.0,0.0,0.0,0.0
0.795,1.0,0.0,0.0,0.0,0.0
0.8,1.0,0.0,0.0,0.0,0.0
0.805,1.0,0.0,0.0,0.0,0.0
0.81,1.0,0.0,0.0,0.0,0.0
0.8150000000000001,1.0,0.0,0.0,0.0,0.0
0.8200000000000001,1.0,0.0,0.0,0.0,0.0
0.8250000000000001,1.0,0.0,0.0,0.0,0.0
0.8300000000000001,1.0,0.0,0.0,0.0,0.0
0.835,1.0,0.0,0.0,0.0,0.0
0.84,1.0,0.0,0.0,0.0,0.0
0.845,1.0,0.0,0.0,0.0,0.0
0.85,1.0,0.0,0.0,0.0,0.0
0.855,1.0,0.0,0.0,0.0,0.0
0.86,1.0,0.0,0.0,0.0,0.0
0.865,1.0,0.0,0.0,0.0,0.0
0.87,1.0,0.0,0.0,0.0,0.0
0.875,1.0,0.0,0.0,0.0,0.0
0.88,1.0,0.0,0.0,0.0,0.0
0.885,1.0,0.0,0.0,0.0,0.0
0.89,1.0,0.0,0.0,0.0,0.0
0.895,1.0,0.0,0.0,0.0,0.0
0.9,1.0,0.0,0.0,0.0,0.0
0.905,1.0,0.0,0.0,0.0,0.0
0.91,1.0,0.0,0.0,0.0,0.0
0.915,1.0,0.0,0.0,0.0,0.0
0.92,1.0,0.0,0.0,0.0,0.0
0.925,1.0,0.0,0.0,0.0,0.0
0.93,1.0,0.0,0.0,0.0,0.0
0.935,1.0,0.0,0.0,0.0,0.0
0.9400000000000001,1.0,0.0,0.0,0.0,0.0
0.9450000000000001,1.0,0.0,0.0,0.0,0.0
0.9500000000000001,1.0,0.0,0.0,0.0,0.0
0.9550000000000001,1.0,0.0,0.0,0.0,0.0
0.96,1.0,0.0,0.0,0.0,0.0
0.965,1.0,0.0,0.0,0.0,0.0
0.97,1.0,0.0,0.0,0.0,0.0
0.975,1.0,0.0,0.0,0.0,0.0
0.98,1.0,0.0,0.0,0.0,0.0
0.985,1.0,0.0,0.0,0.0,0.0
0.99,1.0,0.0,0.0,0.0,0.0
0.995,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0
